date,chamber,timepoint,plant,T0,T3,Avg,Radius (cm),Height (cm),Ht (cm),Ht Adj (Cm),Vol (cm3),Vol (L),Area (cm2),Area (m2),time_min,ch4_ppm,c2o_ppm,n2o_ppm,ppm_min,ppm_min,ppm_min,uL,ug.ch4c.m2,mg.CH4-N.m-2 ,g.CH4-N.m-2,ug.co2c.m2,mg.CO2-N.m-2,g.CO2-N.m-2,ug.n2on.m2,mg.N2O-N.m-2,g.N2O-N.m-2,,,,
7/11/2016,18N,T1,N,26,33.6,29.8,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.242,1432.370,0.203,0.000,10.378,0.00014939,24.54311367,202.8076014,0.202807601,0.02028076,129562.26,129.56226,12.956226,42.90,0.0429,0.00,,,,
7/11/2016,,T2,N,26,33.6,29.8,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,2.264,2250.599,,,,,,,,,,,,,,,,,,
7/11/2016,,T3,N,26,33.6,29.8,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.270,2653.958,0.221,,,,,,,,,,,,,,,,,
7/11/2016,,T4,N,26,33.6,29.8,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,,3141.108,0.225,,,,,,,,,,,,,,,,,
7/11/2016,18P,T1,P,26.1,33.3,29.7,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,2.446,599.201,0.213,-0.002,-1.879,-0.000190597,29.57990115,188.4997725,0.188499772,0.018849977,46186.04652,46.18604652,4.618604652,38.39,0.0384,0.00,,,,
7/11/2016,,T2,P,26.1,33.3,29.7,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,2.369,,0.204,,,,,,,,,,,,,,,,,
7/11/2016,,T3,P,26.1,33.3,29.7,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,2.272,331.384,0.193,,,,,,,,,,,,,,,,,
7/11/2016,,T4,P,26.1,33.3,29.7,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,2.172,331.495,0.184,,,,,,,,,,,,,,,,,
7/25/2016,1N,T1,N,26.7,29.6,28.15,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,3.435,399.409,2.123,-0.008,-1.071,-0.013576603,24.60054366,309.997358,0.309997358,0.030999736,36043.39726,36.04339726,3.604339726,447.05,0.4470,0.04,,,,
7/25/2016,,T2,N,26.7,29.6,28.15,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,,,,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,26.7,29.6,28.15,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.130,257.501,0.203,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,26.7,29.6,28.15,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,2.261,245.273,0.186,,,,,,,,,,,,,,,,,
7/25/2016,1P,T1,P,26.8,30,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,13.307,271.516,0.710,0.145,0.425,-0.002947576,29.6490939,1050.192616,1.050192616,0.105019262,21428.87211,21.42887211,2.142887211,130.81,0.1308,0.01,,,,
7/25/2016,,T2,P,26.8,30,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,22.154,288.048,0.191,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,26.8,30,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,27.918,310.486,0.168,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,26.8,30,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,36.723,,0.148,,,,,,,,,,,,,,,,,
7/25/2016,2N,T1,N,27.2,30.3,28.75,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,11.884,429.581,0.125,0.015,6.061,-0.030584459,24.64156507,1099.628956,1.099628956,0.109962896,39747.63225,39.74763225,3.974763225,27.05,0.0270,0.00,,,,
7/25/2016,,T2,N,27.2,30.3,28.75,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,10.127,,8.208,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,27.2,30.3,28.75,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,11.849,961.329,-0.797,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,27.2,30.3,28.75,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,13.566,1340.659,-0.870,,,,,,,,,,,,,,,,,
7/25/2016,2P,T1,P,27.7,31.5,29.6,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,14.690,213.867,0.168,0.371,0.406,0.000121,29.73805601,1067.00335,1.06700335,0.106700335,15534.09442,15.53409442,1.553409442,28.55,0.0285,0.00,,,,
7/25/2016,,T2,P,27.7,31.5,29.6,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,29.328,204.623,0.170,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,27.7,31.5,29.6,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,48.772,246.082,,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,27.7,31.5,29.6,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,,,0.186,,,,,,,,,,,,,,,,,
7/25/2016,3N,T1,N,27.6,31.1,29.35,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,5.758,202.477,0.184,0.000,-0.086,0.000231815,24.67438221,518.0512294,0.518051229,0.051805123,18217.26532,18.21726532,1.821726532,38.65,0.0386,0.00,,,,
7/25/2016,,T2,N,27.6,31.1,29.35,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,5.757,119.041,0.193,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,27.6,31.1,29.35,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,,153.693,0.203,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,27.6,31.1,29.35,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,5.726,164.002,0.220,,,,,,,,,,,,,,,,,
7/25/2016,3P,T1,P,29.1,33.2,31.15,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,5.021,240.844,0.174,0.025,0.240,-0.000142682,29.87644152,383.1521016,0.383152102,0.03831521,18379.84891,18.37984891,1.837984891,30.99,0.0310,0.00,,,,
7/25/2016,,T2,P,29.1,33.2,31.15,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,7.054,,,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,29.1,33.2,31.15,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,7.494,279.324,0.165,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,29.1,33.2,31.15,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,9.357,274.466,0.152,,,,,,,,,,,,,,,,,
7/25/2016,4N,T1,N,27.6,32.5,30.05,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,2.380,1149.517,0.180,-0.002,3.873,-1.17034E-05,24.67438221,225.6874244,0.225687424,0.022568742,109014.6761,109.0146761,10.90146761,39.88,0.0399,0.00,,,,
7/25/2016,,T2,N,27.6,32.5,30.05,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,1.868,1490.051,0.173,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,27.6,32.5,30.05,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,1.882,1622.218,0.175,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,27.6,32.5,30.05,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,1.943,1798.567,0.177,,,,,,,,,,,,,,,,,
7/25/2016,4P,T1,P,28.1,32.5,30.3,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.051,304.262,0.173,-0.001,0.388,-0.000238537,29.77759473,152.886023,0.152886023,0.015288602,22683.55434,22.68355434,2.268355434,30.10,0.0301,0.00,,,,
7/25/2016,,T2,P,28.1,32.5,30.3,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,1.932,263.375,0.167,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,28.1,32.5,30.3,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,1.911,319.883,0.149,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,28.1,32.5,30.3,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,,343.924,0.139,,,,,,,,,,,,,,,,,
7/25/2016,5N,T1,N,27.5,30.3,28.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,31.273,391.170,0.202,-0.008,-0.764,-0.000124744,24.66617792,2738.519746,2.738519746,0.273851975,34254.50496,34.25450496,3.425450496,41.19,0.0412,0.00,,,,
7/25/2016,,T2,N,27.5,30.3,28.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,30.678,349.207,0.192,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,27.5,30.3,28.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,30.489,289.836,0.191,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,27.5,30.3,28.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,,276.811,0.180,,,,,,,,,,,,,,,,,
7/25/2016,5P,T1,P,28.4,33.3,30.85,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,5.701,159.805,0.181,0.060,0.279,-9.08321E-05,29.80724876,436.0996535,0.436099654,0.043609965,12223.68817,12.22368817,1.222368817,32.39,0.0324,0.00,,,,
7/25/2016,,T2,P,28.4,33.3,30.85,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,6.981,169.607,0.180,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,28.4,33.3,30.85,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,9.518,,0.171,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,28.4,33.3,30.85,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,14.906,202.169,0.169,,,,,,,,,,,,,,,,,
7/25/2016,6N,T1,N,27.7,31.5,29.6,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,1.981,504.073,0.450,0.002,-1.201,-0.000108425,24.68258649,183.0134503,0.18301345,0.018301345,46562.64562,46.56264562,4.656264562,96.92,0.0969,0.01,,,,
7/25/2016,,T2,N,27.7,31.5,29.6,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,,313.158,,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,27.7,31.5,29.6,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,2.145,299.910,0.436,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,27.7,31.5,29.6,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,2.277,279.659,0.434,,,,,,,,,,,,,,,,,
7/25/2016,6P,T1,P,27.6,29.7,28.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.472,313.774,0.161,0.004,0.777,-0.000219674,29.72817133,184.6139065,0.184613907,0.018461391,23431.55954,23.43155954,2.343155954,28.11,0.0281,0.00,,,,
7/25/2016,,T2,P,27.6,29.7,28.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,2.750,360.592,0.161,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,27.6,29.7,28.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.821,,0.153,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,27.6,29.7,28.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,3.085,438.207,0.128,,,,,,,,,,,,,,,,,
7/25/2016,7N,T1,N,28.1,32.3,30.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.215,458.218,0.180,0.001,0.087,-9.58615E-05,24.71540362,198.9906916,0.198990692,0.019899069,41158.32942,41.15832942,4.115832942,37.76,0.0378,0.00,,,,
7/25/2016,,T2,N,28.1,32.3,30.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,2.283,464.529,0.184,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,28.1,32.3,30.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.304,466.819,0.166,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,28.1,32.3,30.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,2.351,,0.170,,,,,,,,,,,,,,,,,
7/25/2016,7P,T1,P,27.6,30.5,29.05,4.1275,0,17.5,17.5,937,0.937,54,0.005,30,2.540,344.217,0.156,0.006,0.408,-0.000192702,29.72817133,179.3961923,0.179396192,0.017939619,24315.53843,24.31553843,2.431553843,25.63,0.0256,0.00,,,,
7/25/2016,,T2,P,27.6,30.5,29.05,4.1275,0,17.5,17.5,937,0.937,54,0.005,60,2.937,348.410,0.150,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,27.6,30.5,29.05,4.1275,0,17.5,17.5,937,0.937,54,0.005,120,3.191,,0.143,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,27.6,30.5,29.05,4.1275,0,17.5,17.5,937,0.937,54,0.005,180,3.468,402.731,0.125,,,,,,,,,,,,,,,,,
7/25/2016,8N,T1,N,28.1,32.6,30.35,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,3.547,202.487,0.168,0.029,0.145,6.36357E-05,24.71540362,327.1806356,0.327180636,0.032718064,18679.50384,18.67950384,1.867950384,36.27,0.0363,0.00,,,,
7/25/2016,,T2,N,28.1,32.6,30.35,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,,139.462,,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,28.1,32.6,30.35,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,7.773,202.525,0.169,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,28.1,32.6,30.35,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,7.665,197.220,0.179,,,,,,,,,,,,,,,,,
7/25/2016,8P,T1,P,27.6,30.5,29.05,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,5.951,331.386,0.159,0.043,0.927,-0.000194602,29.72817133,468.4556597,0.46845566,0.046845566,26084.43714,26.08443714,2.608443714,29.14,0.0291,0.00,,,,
7/25/2016,,T2,P,27.6,30.5,29.05,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,9.189,303.645,0.152,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,27.6,30.5,29.05,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,10.307,403.683,,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,27.6,30.5,29.05,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,13.221,,0.129,,,,,,,,,,,,,,,,,
7/25/2016,9N,T1,N,27.8,31.6,29.7,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,495.394,340.405,0.446,0.977,-1.167,-7.37874E-05,24.69079077,44541.93136,44.54193136,4.454193136,30606.52256,30.60652256,3.060652256,93.64,0.0936,0.01,,,,
7/25/2016,,T2,N,27.8,31.6,29.7,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,188.909,,0.446,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,27.8,31.6,29.7,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,523.852,216.303,0.440,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,27.8,31.6,29.7,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,505.475,168.115,0.436,,,,,,,,,,,,,,,,,
7/25/2016,9P,T1,P,28.4,33,30.7,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,6.912,399.827,0.145,0.041,0.883,0.000141834,29.80724876,514.7664109,0.514766411,0.051476641,29778.52973,29.77852973,2.977852973,25.18,0.0252,0.00,,,,
7/25/2016,,T2,P,28.4,33,30.7,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,8.854,359.537,0.151,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,28.4,33,30.7,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,10.758,415.816,,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,28.4,33,30.7,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,,519.155,0.167,,,,,,,,,,,,,,,,,
7/25/2016,10N,T1,N,28,33.3,30.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,2.305,1049.681,1.327,-0.003,7.450,-0.004805093,24.70719934,201.4934489,0.201493449,0.020149345,91767.25348,91.76725348,9.176725348,270.67,0.2707,0.03,,,,
7/25/2016,,T2,N,28,33.3,30.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,,1388.600,0.532,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,28,33.3,30.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,1.904,1743.268,0.481,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,28,33.3,30.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,1.834,,0.423,,,,,,,,,,,,,,,,,
7/25/2016,10P,T1,P,28.1,32.6,30.35,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,1.971,386.573,0.426,0.000,0.717,-0.000252013,29.77759473,142.9565301,0.14295653,0.014295653,28041.12308,28.04112308,2.804112308,72.17,0.0722,0.01,,,,
7/25/2016,,T2,P,28.1,32.6,30.35,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,1.940,368.420,0.426,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,28.1,32.6,30.35,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,,,,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,28.1,32.6,30.35,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,1.926,480.879,0.391,,,,,,,,,,,,,,,,,
7/25/2016,11N,T1,N,27.3,33.2,30.25,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,1.738,846.871,0.423,0.001,3.182,-0.000141548,24.64976936,164.9790393,0.164979039,0.016497904,80393.32751,80.39332751,8.039332751,93.76,0.0938,0.01,,,,
7/25/2016,,T2,N,27.3,33.2,30.25,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,,1260.520,0.456,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,27.3,33.2,30.25,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,1.797,1321.936,0.413,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,27.3,33.2,30.25,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,1.827,1417.327,0.418,,,,,,,,,,,,,,,,,
7/25/2016,11P,T1,P,27.7,32.6,30.15,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,2.067,250.420,0.428,-0.001,-0.275,-0.000219887,29.73805601,162.6318072,0.162631807,0.016263181,19704.83749,19.70483749,1.970483749,78.63,0.0786,0.01,,,,
7/25/2016,,T2,P,27.7,32.6,30.15,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,2.019,163.491,0.419,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,27.7,32.6,30.15,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,,,,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,27.7,32.6,30.15,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,1.924,182.898,0.394,,,,,,,,,,,,,,,,,
7/25/2016,12N,T1,N,28.5,36,32.25,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,1.865,2012.243,0.412,0.000,19.696,1.24336E-05,24.74822076,162.8027884,0.162802788,0.016280279,175626.569,175.626569,17.5626569,83.84,0.0838,0.01,,,,
7/25/2016,,T2,N,28.5,36,32.25,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,1.856,3449.012,0.445,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,28.5,36,32.25,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,1.939,4451.581,0.447,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,28.5,36,32.25,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,1.810,5169.239,0.419,,,,,,,,,,,,,,,,,
7/25/2016,12P,T1,P,28,33.8,30.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,1.835,327.879,0.411,-0.001,0.591,-0.000122932,29.76771005,133.1158066,0.133115807,0.013311581,23791.47382,23.79147382,2.379147382,69.56,0.0696,0.01,,,,
7/25/2016,,T2,P,28,33.8,30.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,,347.659,0.401,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,28,33.8,30.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,1.787,,,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,28,33.8,30.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,1.730,417.210,0.390,,,,,,,,,,,,,,,,,
7/25/2016,13N,T1,N,27.8,33.7,30.75,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,5.443,546.832,0.411,-0.013,-0.781,-6.78153E-05,24.69079077,489.4287229,0.489428723,0.048942872,49166.80541,49.16680541,4.916680541,86.25,0.0862,0.01,,,,
7/25/2016,,T2,N,27.8,33.7,30.75,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,4.938,513.012,0.408,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,27.8,33.7,30.75,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,3.988,461.374,0.405,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,27.8,33.7,30.75,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,3.466,429.123,,,,,,,,,,,,,,,,,,
7/25/2016,13P,T1,P,28.4,34,31.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,3.893,322.805,0.420,0.026,-0.107,-0.000146021,29.80724876,282.0760585,0.282076059,0.028207606,23392.24464,23.39224464,2.339224464,71.00,0.0710,0.01,,,,
7/25/2016,,T2,P,28.4,34,31.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,5.818,291.874,0.424,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,28.4,34,31.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,6.312,,0.417,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,28.4,34,31.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,8.214,297.526,0.399,,,,,,,,,,,,,,,,,
7/25/2016,14N,T1,N,27.4,30.6,29,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,2.175,229.755,0.421,0.004,-0.264,0.000104976,24.65797364,201.1296071,0.201129607,0.020112961,21244.27757,21.24427757,2.124427757,90.82,0.0908,0.01,,,,
7/25/2016,,T2,N,27.4,30.6,29,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,2.392,226.865,0.430,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,27.4,30.6,29,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,,,,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,27.4,30.6,29,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,2.835,191.861,0.439,,,,,,,,,,,,,,,,,
7/25/2016,14P,T1,P,27.6,31.3,29.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,3.986,156.560,0.442,0.017,0.326,1.99191E-05,29.72817133,305.6922797,0.30569228,0.030569228,12007.35942,12.00735942,1.200735942,79.11,0.0791,0.01,,,,
7/25/2016,,T2,P,27.6,31.3,29.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,5.132,160.492,0.434,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,27.6,31.3,29.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,5.620,184.715,0.436,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,27.6,31.3,29.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,,,0.443,,,,,,,,,,,,,,,,,
7/25/2016,15N,T1,N,27.8,30.8,29.3,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,3.551,223.240,0.430,0.011,-0.293,0.000223897,24.69079077,336.5771406,0.336577141,0.033657714,21156.92955,21.15692955,2.115692955,95.14,0.0951,0.01,,,,
7/25/2016,,T2,N,27.8,30.8,29.3,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,4.103,,0.433,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,27.8,30.8,29.3,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,4.597,190.541,0.450,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,27.8,30.8,29.3,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,,180.243,,,,,,,,,,,,,,,,,,
7/25/2016,15P,T1,P,27.6,31.1,29.35,4.1275,0,20.0,20.0,1070,1.070,54,0.005,30,11.478,109.085,0.440,0.089,0.322,-0.00014877,29.72817133,926.6407029,0.926640703,0.09266407,8806.593166,8.806593166,0.880659317,82.81,0.0828,0.01,,,,
7/25/2016,,T2,P,27.6,31.1,29.35,4.1275,0,20.0,20.0,1070,1.070,54,0.005,60,,,0.441,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,27.6,31.1,29.35,4.1275,0,20.0,20.0,1070,1.070,54,0.005,120,20.658,141.733,0.436,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,27.6,31.1,29.35,4.1275,0,20.0,20.0,1070,1.070,54,0.005,180,24.676,156.934,0.418,,,,,,,,,,,,,,,,,
7/25/2016,16N,T1,N,29.1,36.8,32.95,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,1.916,1090.044,0.463,-0.001,8.834,-0.000168023,24.79744646,180.7904039,0.180790404,0.01807904,102861.4941,102.8614941,10.28614941,101.91,0.1019,0.01,,,,
7/25/2016,,T2,N,29.1,36.8,32.95,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,1.901,2000.505,0.464,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,29.1,36.8,32.95,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,1.800,2257.461,,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,29.1,36.8,32.95,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,,2606.994,0.440,,,,,,,,,,,,,,,,,
7/25/2016,16P,T1,P,28.3,33.7,31,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,2.017,254.168,0.421,-0.003,7.084,-0.000255711,29.79736409,158.4176729,0.158417673,0.015841767,19959.96191,19.95996191,1.995996191,77.06,0.0771,0.01,,,,
7/25/2016,,T2,P,28.3,33.7,31,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,2.071,213.844,0.418,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,28.3,33.7,31,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,1.797,841.123,,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,28.3,33.7,31,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,,,0.384,,,,,,,,,,,,,,,,,
7/25/2016,17N,T1,N,27.2,31.3,29.25,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.243,341.600,0.439,0.001,0.654,-0.000166063,24.64156507,202.092555,0.202092555,0.020209256,30775.35729,30.77535729,3.077535729,92.35,0.0923,0.01,,,,
7/25/2016,,T2,N,27.2,31.3,29.25,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,,366.167,0.445,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,27.2,31.3,29.25,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.345,401.485,,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,27.2,31.3,29.25,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,2.437,,0.418,,,,,,,,,,,,,,,,,
7/25/2016,17P,T1,P,29.3,32.6,30.95,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,8.415,365.247,0.426,0.024,1.010,-0.000155991,29.89621087,641.7359888,0.641735989,0.064173599,27855.11389,27.85511389,2.785511389,75.83,0.0758,0.01,,,,
